step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
185,477072,2960,0.019053179033988905,0.9375,0.9375,0.015760846276692442,1.0,1.0,,,,,,
186,479776,2976,0.02421514267195887,0.875,0.875,,,,,,,,,
187,482352,2992,0.019566506804463552,0.9375,0.9375,,,,,,,,,
188,484928,3008,0.017766883955114394,1.0,1.0,,,,,,,,,
189,487504,3024,0.021645366230301284,0.8125,0.8125,,,,,,,,,
190,490080,3040,0.01783869609787908,1.0,1.0,,,,,,,,,
191,492656,3056,0.01799181165445164,0.9375,0.9375,,,,,,,,,
192,495104,3072,0.020544855469473208,0.9375,0.9375,,,,,,,,,
193,497680,3088,0.01741649756299272,0.9375,0.9375,0.017447753811491135,1.0,1.0,,,,,,
194,500256,3104,0.01931683665981256,1.0,1.0,,,,,,,,,
195,502704,3120,0.01733585283972777,1.0,1.0,,,,,,,,,
196,505152,3136,0.017502296190437597,0.9375,0.9375,,,,,,,,,
197,507728,3152,0.02265008303367675,0.875,0.875,,,,,,,,,
198,510304,3168,0.017150419540246677,0.9375,0.9375,,,,,,,,,
199,512880,3184,0.01787796610778251,0.875,0.875,,,,,,,,,
200,515584,3200,0.02064751350877097,0.875,0.875,,,,,,,,,
201,518032,3216,0.01829929627941556,0.9375,0.9375,0.01970967629478112,0.875,0.875,,,,,,
202,520480,3232,0.021853052294764017,0.875,0.875,,,,,,,,,
203,523056,3248,0.016800061847022728,0.9375,0.9375,,,,,,,,,
204,525632,3264,0.020083387617741786,1.0,1.0,,,,,,,,,
205,528208,3280,0.017899085346480374,1.0,1.0,,,,,,,,,
206,530656,3296,0.023178349682529492,0.8125,0.8125,,,,,,,,,
207,533232,3312,0.019557450446230425,0.9375,0.9375,,,,,,,,,
208,535808,3328,0.017190114631144407,0.9375,0.9375,,,,,,,,,
209,538384,3344,0.018102023293574847,1.0,1.0,0.01782570221863003,0.9375,0.9375,,,,,,
210,540960,3360,0.0174589413749907,1.0,1.0,,,,,,,,,
211,543664,3376,0.01541114813489424,1.0,1.0,,,,,,,,,
212,546240,3392,0.01877794592791587,0.9375,0.9375,,,,,,,,,
213,548816,3408,0.01726502147682283,1.0,1.0,,,,,,,,,
214,551392,3424,0.01745077555089501,1.0,1.0,,,,,,,,,
215,553968,3440,0.016552882171851007,0.9375,0.9375,,,,,,,,,
216,556544,3456,0.014549081395322622,1.0,1.0,,,,,,,,,
217,558992,3472,0.016585892856416828,1.0,1.0,0.018325660739089207,1.0,1.0,,,,,,
218,561696,3488,0.01657948122851355,0.9375,0.9375,,,,,,,,,
219,564272,3504,0.01659913704412271,0.9375,0.9375,,,,,,,,,
220,566848,3520,0.018691703732224712,1.0,1.0,,,,,,,,,
221,569296,3536,0.0186286272737212,1.0,1.0,,,,,,,,,
222,571744,3552,0.01942916415192809,1.0,1.0,,,,,,,,,
223,574320,3568,0.01688861620363008,1.0,1.0,,,,,,,,,
224,577024,3584,0.02253701277448209,0.6875,0.6875,,,,,,,,,
225,579600,3600,0.017037244156282973,1.0,1.0,0.01980451297309444,1.0,1.0,,,,,,
226,582176,3616,0.017378794790148016,1.0,1.0,,,,,,,,,
227,584752,3632,0.01928378928838729,0.9375,0.9375,,,,,,,,,
228,587328,3648,0.022335201676391917,0.9375,0.9375,,,,,,,,,
229,589904,3664,0.01736354882600668,0.875,0.875,,,,,,,,,
230,592352,3680,0.01843262286209433,1.0,1.0,,,,,,,,,
231,594928,3696,0.01895421250165159,1.0,1.0,,,,,,,,,
232,597504,3712,0.019527028111467344,0.9375,0.9375,,,,,,,,,
233,600080,3728,0.020143520890920415,0.875,0.875,0.01874224873371591,1.0,1.0,,,,,,
234,602528,3744,0.01587843164576911,1.0,1.0,,,,,,,,,
235,605232,3760,0.017761390237214708,1.0,1.0,,,,,,,,,
236,607936,3776,0.018611513107419132,1.0,1.0,,,,,,,,,
237,610512,3792,0.017870253177287528,1.0,1.0,,,,,,,,,
238,613088,3808,0.018166875881672453,0.9375,0.9375,,,,,,,,,
239,615664,3824,0.02199460339628462,0.9375,0.9375,,,,,,,,,
240,618240,3840,0.016801786180179933,0.9375,0.9375,,,,,,,,,
241,620688,3856,0.01681139455614158,1.0,1.0,0.018013986237675302,1.0,1.0,,,,,,
242,623392,3872,0.01743047329196363,1.0,1.0,,,,,,,,,
243,625968,3888,0.01828174668892902,1.0,1.0,,,,,,,,,
244,628416,3904,0.018925299534558026,0.9375,0.9375,,,,,,,,,
245,630992,3920,0.019622559362382445,0.9375,0.9375,,,,,,,,,
246,633568,3936,0.01863944259049388,1.0,1.0,,,,,,,,,
247,636144,3952,0.01922666408628678,0.9375,0.9375,,,,,,,,,
248,638720,3968,0.015869116028660077,0.9375,0.9375,,,,,,,,,
249,641296,3984,0.02156989059594282,0.875,0.875,0.017981053674334363,1.0,1.0,,,,,,
250,643872,4000,0.017460862871386755,0.9375,0.9375,,,,,,,,,
251,646320,4016,0.019665734148566844,0.9375,0.9375,,,,,,,,,
252,648768,4032,0.020497409319968993,0.9375,0.9375,,,,,,,,,
253,651472,4048,0.018070904285573727,0.875,0.875,,,,,,,,,
254,654048,4064,0.019225648359486754,0.9375,0.9375,,,,,,,,,
255,656752,4080,0.016644742618185486,1.0,1.0,,,,,,,,,
256,659328,4096,0.019237715525494282,1.0,1.0,,,,,,,,,
257,661904,4112,0.017005379084372503,1.0,1.0,0.017399970820830307,0.9375,0.9375,,,,,,
258,664608,4128,0.01818793018582441,0.9375,0.9375,,,,,,,,,
259,667184,4144,0.017991531135115573,1.0,1.0,,,,,,,,,
260,669760,4160,0.017394909839793256,1.0,1.0,,,,,,,,,
261,672592,4176,0.016751372295748624,1.0,1.0,,,,,,,,,
262,675296,4192,0.01884190607391259,0.9375,0.9375,,,,,,,,,
263,677872,4208,0.017433596350235378,0.9375,0.9375,,,,,,,,,
264,680320,4224,0.01816320829819177,0.9375,0.9375,,,,,,,,,
265,682896,4240,0.01726738266042189,1.0,1.0,0.01818108421636801,0.9375,0.9375,,,,,,
266,685472,4256,0.01988240167927597,0.9375,0.9375,,,,,,,,,
267,687920,4272,0.017940617906542528,1.0,1.0,,,,,,,,,
268,690368,4288,0.0184089200259475,0.9375,0.9375,,,,,,,,,
269,692944,4304,0.018762876986374216,1.0,1.0,,,,,,,,,
270,695520,4320,0.017523513718219152,1.0,1.0,,,,,,,,,
271,697968,4336,0.017385743881420862,1.0,1.0,,,,,,,,,
272,700544,4352,0.015818839526071556,1.0,1.0,,,,,,,,,
273,702992,4368,0.02223603014766548,0.9375,0.9375,0.016004460315329812,0.9375,0.9375,,,,,,
274,705440,4384,0.016897606189134162,1.0,1.0,,,,,,,,,
275,708016,4400,0.01899173192589518,0.9375,0.9375,,,,,,,,,
